id_siniestro,monto_reclamado,dias_desde_inicio_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,documentos_completos,id_proveedor,suma_asegurada,cobertura,ciudad,ramo,beneficiario,descripcion,id_asegurado,placa,frecuencia_placa,marca_vehiculo,modelo_vehiculo,anio_vehiculo,frecuencia_conductor_veh,frecuencia_conductor,doc_inconsistente,frecuencia_beneficiario,similitud_narrativa,score,nivel_riesgo,alertas,anomalia_score,es_anomalia
SIN-00892,30205.33,6,8,3,False,P001,30362.29,Robo,Manta,Hogar,Taller El Veloz,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00359,N506H981,1,Mazda,CX-5,2024,0,0,False,80,0.9999999999999992,66,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.0744787089090142,0
SIN-00895,35674.58,3,11,3,False,P007,38489.45,Robo,Cuenca,Salud,Grua Rapida,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00046,C380B672,1,Kia,Sorento,2015,0,0,True,92,0.9999999999999992,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.07384715752541576,0
SIN-00897,6763.06,29,4,3,False,P007,8316.92,Dano parcial,Quito,Salud,Grua Rapida,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,ASG-00334,L647R400,1,Kia,Picanto,2023,0,0,False,92,1.0,42,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.003231720059611365,0
SIN-00900,40937.32,1,12,4,False,P002,45415.45,Robo,Ambato,Generales,Clinica San Marcos,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00191,E802M663,1,Hyundai,Santa Fe,2023,0,0,True,86,1.0,64,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.01820388468814993,0
SIN-00902,25854.73,25,2,3,True,P007,36014.47,Atencion medica,Cuenca,Generales,Grua Rapida,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00062,A319K631,1,Kia,Sportage,2024,0,0,False,92,1.0,35,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.03364907333625433,0
SIN-00903,20155.72,7,13,3,False,P007,20202.58,Robo,Cuenca,Generales,Grua Rapida,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00373,P607G660,1,Chevrolet,Aveo,2015,0,0,True,92,1.0,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 100% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.06764844012109456,0
SIN-00904,6262.38,7,11,4,False,P007,6802.64,Robo,Quito,Vida,Grua Rapida,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00003,G248H644,1,Kia,Rio,2012,0,0,True,92,0.9999999999999993,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.031811163650565466,0
SIN-00913,29955.92,17,5,2,True,P001,46957.89,Incendio,Cuenca,Salud,Taller El Veloz,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,ASG-00280,C174P651,1,Kia,Sorento,2013,0,0,False,80,1.0000000000000002,34,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.010775243554489222,0
SIN-00915,36193.7,10,12,3,False,P002,40164.58,Robo,Quito,Hogar,Clinica San Marcos,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00366,C628F509,1,Toyota,Corolla,2024,0,0,True,86,1.0,64,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.06652688943051838,0
SIN-00927,33878.83,1,14,5,False,P002,35627.26,Robo,Quito,Generales,Clinica San Marcos,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00188,P922J976,1,Chevrolet,Spark,2015,0,0,True,86,0.9999999999999993,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 95% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.023941615618924383,0
SIN-00928,25906.69,3,10,4,False,P007,28069.84,Robo,Guayaquil,Vehiculos,Grua Rapida,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00399,J675J293,1,Hyundai,Elantra,2019,0,1,True,92,0.9999999999999993,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.06830338350160337,0
SIN-00929,26348.92,1,12,5,False,P001,27875.46,Robo,Manta,Salud,Taller El Veloz,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00359,A807P276,1,Toyota,Yaris,2021,0,0,True,80,0.9999999999999993,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.04869603895213509,0
SIN-00932,6329.88,27,7,3,True,P001,8316.92,Responsabilidad Civil,Quito,Salud,Taller El Veloz,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00334,C859R962,1,Chevrolet,Captiva,2018,0,0,False,80,0.9999999999999992,49,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Dinamica sospechosa: cobertura Responsabilidad Civil sola (+6 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.018035750789032412,0
SIN-00939,4121.41,13,4,3,True,P006,5246.13,Robo,Loja,Vida,Clinica del Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,ASG-00279,Q113Q669,1,Toyota,Corolla,2014,0,0,False,2,1.0,31,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.020971766421876814,1
SIN-00940,22546.17,7,15,5,False,P001,23629.4,Robo,Loja,Hogar,Taller El Veloz,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00343,K751L559,1,Nissan,Sentra,2013,0,0,True,80,0.9999999999999992,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 95% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.04776077287037428,0
SIN-00941,33134.1,1,14,3,False,P007,36430.24,Robo,Manta,Generales,Grua Rapida,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00018,H141J994,1,Nissan,Frontier,2020,0,0,True,92,0.9999999999999992,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.04865118876875346,0
SIN-00947,40879.53,10,10,5,False,P001,45063.14,Robo,Manta,Vehiculos,Taller El Veloz,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,ASG-00060,D947C449,1,Kia,Sportage,2023,0,2,True,80,1.000000000000001,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.01893165447132983,0
SIN-00952,17687.09,1,14,6,False,P002,18111.04,Robo,Cuenca,Hogar,Clinica San Marcos,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,ASG-00117,F849K994,1,Hyundai,Elantra,2015,0,0,True,86,1.000000000000001,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 98% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.029246266296360734,0
SIN-00953,11645.91,5,14,3,False,P007,11800.88,Robo,Cuenca,Hogar,Grua Rapida,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00116,L827F346,1,Nissan,Sentra,2023,0,0,True,92,1.0,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.03766190225227084,0
SIN-00957,36126.71,5,12,3,False,P007,36526.11,Robo,Guayaquil,Generales,Grua Rapida,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00174,F515R685,1,Chevrolet,Spark,2021,0,0,True,92,0.9999999999999993,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.07750423746137891,0
SIN-00958,27225.96,5,14,3,False,P002,29886.7,Robo,Guayaquil,Vida,Clinica San Marcos,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00231,N521A251,1,Kia,Sorento,2017,0,0,True,86,0.9999999999999992,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.0755653649373983,0
SIN-00959,28426.67,27,4,2,True,P002,45702.34,Incendio,Loja,Hogar,Clinica San Marcos,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,ASG-00343,G662G948,1,Nissan,Frontier,2019,0,0,False,86,1.0,34,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.026345086346064694,1
SIN-00960,38439.6,1,9,6,False,P007,38741.11,Robo,Cuenca,Vehiculos,Grua Rapida,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00394,P414N876,1,Toyota,Hilux,2013,0,2,True,92,1.0,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.01876965654131224,1
SIN-00971,38869.7,5,15,3,False,P002,40188.85,Robo,Loja,Vida,Clinica San Marcos,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00150,M103B298,1,Kia,Picanto,2017,0,0,True,86,0.9999999999999992,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 97% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.05414886760148985,0
