id_siniestro,id_poliza,id_asegurado,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,beneficiario,id_proveedor,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,ciudad,suma_asegurada,etiqueta_fraude_simulada
SIN-00834,POL-00264,ASG-00095,Salud,Atencion medica,2024-12-26,2024-12-27,7924.13,7909.41,6285.8,Negativa,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica San Marcos,P002,145,220,1,1,Loja,16373.38,0
SIN-00835,POL-00202,ASG-00330,Salud,Robo,2026-01-22,2026-02-02,46132.68,38935.24,0.0,Pago Parcial,Oeste,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Grua Rapida,P007,1,364,11,3,Loja,48978.09,1
SIN-00836,POL-00195,ASG-00195,Vehiculos,Atencion medica,2026-07-20,2026-07-22,4578.67,4418.35,3092.96,Pago Parcial,Este,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Central,P005,358,7,2,1,Loja,26347.84,0
SIN-00837,POL-00482,ASG-00126,Salud,Dano parcial,2025-09-04,2025-09-09,25512.36,25729.8,25428.87,Pago Total,Oeste,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Grua Rapida,P007,13,352,5,3,Cuenca,32596.83,0
SIN-00838,POL-00076,ASG-00041,Generales,Atencion medica,2025-09-15,2025-09-17,14412.63,12917.87,12279.09,Pago Parcial,Centro,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Clinica del Sur,P006,192,173,2,0,Guayaquil,48844.1,0
SIN-00839,POL-00052,ASG-00394,Vehiculos,Robo,2025-02-18,2025-03-02,36102.58,39547.26,0.0,Pago Total,Oeste,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Clinica San Marcos,P002,1,364,12,5,Cuenca,38741.11,1
SIN-00840,POL-00041,ASG-00016,Salud,Dano parcial,2024-06-12,2024-06-15,6218.26,6205.96,5338.7,Reserva,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Peritajes Express,P004,8,357,3,0,Quito,17368.38,0
SIN-00841,POL-00212,ASG-00174,Generales,Atencion medica,2024-12-29,2025-01-01,3998.44,3924.35,3298.52,Pago Parcial,Norte,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Peritajes Express,P004,10,355,3,0,Guayaquil,36526.11,0
SIN-00842,POL-00572,ASG-00212,Salud,Choque,2026-08-05,2026-08-06,1022.12,983.54,901.77,Cierre Sin Consecuencia,Centro,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Premium,P008,112,253,1,0,Manta,14929.82,0
SIN-00843,POL-00388,ASG-00055,Generales,Robo,2025-09-25,2025-10-08,24516.41,21385.44,0.0,Cierre Sin Consecuencia,Norte,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Clinica San Marcos,P002,5,360,13,6,Guayaquil,25642.43,1
SIN-00844,POL-00163,ASG-00016,Salud,Robo,2025-08-28,2025-09-12,30710.57,27916.14,0.0,Pago Parcial,Centro,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Clinica San Marcos,P002,10,355,15,5,Quito,31731.96,1
SIN-00845,POL-00432,ASG-00353,Vida,Incendio,2026-11-06,2026-11-07,19072.03,17126.97,15888.4,Negativa,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Premium,P008,177,188,1,0,Manta,43076.22,0
SIN-00846,POL-00017,ASG-00150,Vehiculos,Dano parcial,2025-01-02,2025-01-04,27039.7,22024.53,21549.64,Reserva,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Taller Norte,P003,25,340,2,3,Loja,40804.56,0
SIN-00847,POL-00380,ASG-00165,Vehiculos,Robo,2025-03-20,2025-04-03,32106.72,33964.87,0.0,Liquidado,Norte,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Taller El Veloz,P001,2,363,14,3,Guayaquil,34650.1,1
SIN-00848,POL-00374,ASG-00249,Vida,Robo,2026-03-19,2026-03-29,28506.68,28758.51,0.0,Pago Parcial,Sur,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica San Marcos,P002,6,359,10,6,Guayaquil,29423.03,1
SIN-00849,POL-00547,ASG-00284,Vehiculos,Robo,2025-05-11,2025-05-26,34505.34,36002.74,0.0,Cierre Sin Consecuencia,Oeste,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Grua Rapida,P007,6,359,15,5,Guayaquil,34733.03,1
SIN-00850,POL-00527,ASG-00273,Hogar,Robo,2025-07-02,2025-07-11,23742.32,23475.82,0.0,Liquidado,Sur,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Grua Rapida,P007,9,356,9,5,Cuenca,24430.36,1
SIN-00851,POL-00054,ASG-00235,Hogar,Incendio,2026-12-22,2026-12-22,6350.57,6625.28,6307.98,Pago Parcial,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Clinica del Sur,P006,326,39,0,0,Loja,40805.51,0
SIN-00852,POL-00135,ASG-00016,Vida,Choque,2025-12-27,2026-01-02,8770.69,8808.13,6344.98,Pago Total,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Peritajes Express,P004,22,343,6,2,Quito,12424.87,0
SIN-00853,POL-00383,ASG-00368,Vehiculos,Atencion medica,2025-07-28,2025-07-31,31171.95,30241.48,21682.67,Negativa,Centro,Colision leve en interseccion con semaforo. El tercero presento sus datos.,False,Taller Norte,P003,13,352,3,3,Loja,46446.58,0
SIN-00854,POL-00327,ASG-00217,Vida,Robo,2025-02-21,2025-03-07,6099.85,5942.6,0.0,Negativa,Centro,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Grua Rapida,P007,2,363,14,6,Guayaquil,6465.32,1
SIN-00855,POL-00249,ASG-00350,Hogar,Responsabilidad Civil,2025-07-14,2025-07-14,12000.85,12501.44,9127.03,Pago Total,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Premium,P008,121,244,0,0,Ambato,40829.3,0
SIN-00856,POL-00248,ASG-00343,Hogar,Robo,2026-03-09,2026-03-16,33770.68,29945.43,21320.41,Liquidado,Sur,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,True,Peritajes Express,P004,30,335,7,3,Loja,45702.34,0
SIN-00857,POL-00192,ASG-00117,Salud,Incendio,2025-12-13,2025-12-19,9493.09,9450.48,6747.83,Pago Total,Sur,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,True,Taller Central,P005,18,347,6,3,Cuenca,10904.26,0
SIN-00858,POL-00001,ASG-00231,Vida,Robo,2027-01-02,2027-01-03,11730.99,10417.13,7955.83,Pago Parcial,Este,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica San Marcos,P002,223,142,1,1,Guayaquil,29886.7,0
SIN-00859,POL-00495,ASG-00304,Generales,Choque,2025-08-21,2025-08-23,12867.97,13755.99,9866.81,Negativa,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Clinica del Sur,P006,282,83,2,0,Quito,29978.95,0
SIN-00860,POL-00252,ASG-00396,Generales,Robo,2026-02-11,2026-02-14,16499.81,15639.0,13140.39,Pago Total,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Peritajes Express,P004,118,247,3,0,Cuenca,33211.99,0
SIN-00861,POL-00306,ASG-00200,Vehiculos,Robo,2024-10-11,2024-10-22,40190.2,41768.51,0.0,Pago Parcial,Oeste,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller El Veloz,P001,1,364,11,6,Quito,42046.5,1
SIN-00862,POL-00277,ASG-00351,Salud,Incendio,2026-07-23,2026-07-26,4545.63,4220.2,3486.2,Pago Parcial,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller El Veloz,P001,131,234,3,0,Guayaquil,11316.68,0
SIN-00863,POL-00251,ASG-00023,Hogar,Dano parcial,2024-11-05,2024-11-12,11553.69,11769.5,9236.91,Negativa,Centro,Colision leve en interseccion con semaforo. El tercero presento sus datos.,False,Grua Rapida,P007,22,343,7,3,Guayaquil,13663.06,0
SIN-00864,POL-00585,ASG-00396,Salud,Dano parcial,2024-12-01,2024-12-03,9969.35,8746.17,8520.24,Liquidado,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Premium,P008,69,296,2,0,Cuenca,23241.22,0
SIN-00865,POL-00289,ASG-00208,Generales,Robo,2024-12-23,2025-01-04,31053.1,33163.36,0.0,Reserva,Sur,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller El Veloz,P001,7,358,12,5,Manta,33693.02,1
SIN-00866,POL-00576,ASG-00088,Hogar,Choque,2024-11-09,2024-11-16,11357.64,9554.51,7241.67,Liquidado,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,False,Clinica del Sur,P006,11,354,7,2,Manta,18282.27,0
SIN-00867,POL-00517,ASG-00150,Generales,Robo,2025-09-11,2025-09-21,26570.18,25447.8,0.0,Liquidado,Este,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller El Veloz,P001,9,356,10,6,Loja,26814.21,1
SIN-00868,POL-00079,ASG-00342,Salud,Atencion medica,2025-11-18,2025-11-20,8490.27,7789.18,7212.09,Pago Parcial,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Peritajes Express,P004,361,4,2,1,Manta,36855.53,0
SIN-00869,POL-00456,ASG-00048,Hogar,Choque,2026-03-13,2026-03-19,28014.57,25640.54,18966.89,Reserva,Este,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Norte,P003,12,353,6,2,Cuenca,45388.84,0
SIN-00870,POL-00339,ASG-00182,Hogar,Dano parcial,2026-11-19,2026-11-22,5255.81,4759.76,4747.19,Pago Total,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Premium,P008,186,179,3,1,Loja,26937.22,0
SIN-00871,POL-00425,ASG-00278,Salud,Choque,2025-08-03,2025-08-05,8092.91,6732.92,5066.77,Pago Parcial,Centro,Colision leve en interseccion con semaforo. El tercero presento sus datos.,False,Taller Norte,P003,22,343,2,3,Manta,11235.94,0
SIN-00872,POL-00417,ASG-00364,Vehiculos,Robo,2025-09-08,2025-09-23,26453.93,21320.91,0.0,Pago Total,Este,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Grua Rapida,P007,6,359,15,6,Quito,26809.8,1
SIN-00873,POL-00341,ASG-00324,Generales,Responsabilidad Civil,2025-04-17,2025-04-18,2750.95,2817.01,2151.57,Cierre Sin Consecuencia,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,296,69,1,1,Loja,43200.53,0
SIN-00874,POL-00488,ASG-00201,Salud,Dano parcial,2024-07-26,2024-07-29,3867.74,4242.95,3676.82,Reserva,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Premium,P008,35,330,3,1,Loja,34933.13,0
SIN-00875,POL-00210,ASG-00373,Salud,Incendio,2026-09-06,2026-09-09,4978.37,4838.53,4110.23,Cierre Sin Consecuencia,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica del Sur,P006,249,116,3,0,Cuenca,26965.52,0
SIN-00876,POL-00173,ASG-00077,Generales,Responsabilidad Civil,2026-05-05,2026-05-08,40079.45,36056.96,28272.62,Reserva,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Taller Central,P005,12,353,3,2,Guayaquil,45485.92,0
SIN-00877,POL-00451,ASG-00112,Generales,Dano parcial,2026-05-27,2026-05-30,6535.64,7102.28,5213.81,Pago Parcial,Norte,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Premium,P008,59,306,3,1,Cuenca,25418.23,0
SIN-00878,POL-00527,ASG-00273,Hogar,Robo,2025-06-26,2025-07-07,23567.24,19073.87,0.0,Cierre Sin Consecuencia,Centro,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller El Veloz,P001,3,362,11,6,Cuenca,24430.36,1
SIN-00879,POL-00219,ASG-00288,Salud,Dano parcial,2026-05-16,2026-05-21,19322.05,20595.49,19503.9,Pago Parcial,Oeste,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Clinica San Marcos,P002,13,352,5,2,Loja,25529.36,0
SIN-00880,POL-00148,ASG-00350,Vida,Choque,2025-04-24,2025-04-27,13911.43,15222.01,14691.84,Pago Total,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Peritajes Express,P004,316,49,3,0,Ambato,42015.38,0
SIN-00881,POL-00556,ASG-00255,Generales,Robo,2024-11-12,2024-11-27,14902.52,12237.66,0.0,Negativa,Este,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Grua Rapida,P007,5,360,15,5,Quito,14925.76,1
SIN-00882,POL-00595,ASG-00355,Vehiculos,Dano parcial,2025-12-06,2025-12-09,32126.56,31006.89,25828.37,Pago Total,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Central,P005,23,342,3,3,Guayaquil,44779.05,0
SIN-00883,POL-00409,ASG-00227,Generales,Dano parcial,2026-06-15,2026-06-22,4433.12,4528.29,3913.14,Liquidado,Norte,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,True,Clinica San Marcos,P002,23,342,7,3,Cuenca,7019.49,0
SIN-00884,POL-00028,ASG-00364,Vehiculos,Robo,2025-07-22,2025-07-30,20179.1,17471.75,0.0,Pago Total,Oeste,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Taller El Veloz,P001,7,358,8,4,Quito,20438.51,1
SIN-00885,POL-00466,ASG-00292,Generales,Atencion medica,2025-02-11,2025-02-16,31506.36,33355.02,31183.01,Pago Total,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Taller El Veloz,P001,12,353,5,3,Loja,42441.92,0
SIN-00886,POL-00175,ASG-00208,Vida,Robo,2025-02-13,2025-02-21,30240.72,27435.68,0.0,Cierre Sin Consecuencia,Norte,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Clinica San Marcos,P002,6,359,8,3,Manta,31236.07,1
SIN-00887,POL-00053,ASG-00250,Hogar,Robo,2025-05-23,2025-05-25,19090.12,18340.38,15281.04,Pago Parcial,Este,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica San Marcos,P002,291,74,2,1,Manta,44100.85,0
SIN-00888,POL-00458,ASG-00212,Generales,Robo,2026-02-27,2026-02-28,4861.95,4410.51,3765.31,Pago Parcial,Este,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller El Veloz,P001,193,172,1,1,Manta,14407.29,0
SIN-00889,POL-00443,ASG-00212,Hogar,Dano parcial,2025-05-27,2025-05-29,3469.8,3680.0,2967.99,Negativa,Centro,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Peritajes Express,P004,67,298,2,0,Manta,13049.54,0
SIN-00890,POL-00214,ASG-00330,Salud,Robo,2025-06-17,2025-06-30,25913.67,28473.39,0.0,Pago Total,Sur,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Grua Rapida,P007,6,359,13,4,Loja,26118.0,1
SIN-00891,POL-00261,ASG-00347,Hogar,Incendio,2025-09-20,2025-09-20,2619.01,2324.35,1895.02,Negativa,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Peritajes Express,P004,165,200,0,1,Ambato,5501.76,0
SIN-00892,POL-00118,ASG-00359,Hogar,Robo,2026-01-01,2026-01-09,30205.33,27829.59,0.0,Liquidado,Norte,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Taller El Veloz,P001,6,359,8,3,Manta,30362.29,1
SIN-00893,POL-00499,ASG-00106,Hogar,Responsabilidad Civil,2025-01-05,2025-01-11,34022.81,30164.1,26878.52,Pago Total,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Premium,P008,15,350,6,3,Manta,40745.6,0
SIN-00894,POL-00031,ASG-00304,Vida,Robo,2025-07-28,2025-07-28,11051.51,10091.5,8455.71,Liquidado,Este,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Grua Rapida,P007,47,318,0,1,Quito,36713.1,0
SIN-00895,POL-00179,ASG-00046,Salud,Robo,2025-03-13,2025-03-24,35674.58,38167.99,0.0,Pago Total,Este,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Grua Rapida,P007,3,362,11,3,Cuenca,38489.45,1
SIN-00896,POL-00124,ASG-00224,Vida,Dano parcial,2026-05-12,2026-05-15,8616.86,7679.46,6286.68,Pago Parcial,Este,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller Central,P005,16,349,3,3,Quito,12839.12,0
SIN-00897,POL-00132,ASG-00334,Salud,Dano parcial,2025-09-28,2025-10-02,6763.06,6592.59,4927.2,Pago Total,Este,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,False,Grua Rapida,P007,29,336,4,3,Quito,8316.92,0
SIN-00898,POL-00184,ASG-00325,Vehiculos,Responsabilidad Civil,2026-01-06,2026-01-10,14297.92,13502.0,10182.81,Liquidado,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Clinica del Sur,P006,17,348,4,3,Cuenca,17308.75,0
SIN-00899,POL-00068,ASG-00331,Vehiculos,Atencion medica,2026-11-28,2026-12-01,12146.54,12219.31,9625.43,Pago Total,Sur,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Central,P005,262,103,3,1,Guayaquil,32044.96,0
SIN-00900,POL-00325,ASG-00191,Generales,Robo,2024-06-26,2024-07-08,40937.32,38163.56,0.0,Cierre Sin Consecuencia,Este,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica San Marcos,P002,1,364,12,4,Ambato,45415.45,1
SIN-00901,POL-00067,ASG-00374,Vida,Incendio,2025-07-29,2025-08-03,15798.45,16422.96,11878.48,Negativa,Norte,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,True,Taller Central,P005,28,337,5,3,Ambato,24322.49,0
SIN-00902,POL-00328,ASG-00062,Generales,Atencion medica,2024-10-14,2024-10-16,25854.73,27059.31,24271.22,Pago Total,Norte,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,True,Grua Rapida,P007,25,340,2,3,Cuenca,36014.47,0
SIN-00903,POL-00190,ASG-00373,Generales,Robo,2024-12-01,2024-12-14,20155.72,20207.8,0.0,Pago Total,Sur,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Grua Rapida,P007,7,358,13,3,Cuenca,20202.58,1
SIN-00904,POL-00580,ASG-00003,Vida,Robo,2025-09-19,2025-09-30,6262.38,5264.81,0.0,Pago Total,Centro,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Grua Rapida,P007,7,358,11,4,Quito,6802.64,1
SIN-00905,POL-00181,ASG-00100,Generales,Robo,2024-12-20,2024-12-22,31307.72,32167.1,24987.65,Pago Parcial,Sur,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,True,Taller El Veloz,P001,11,354,2,2,Loja,35631.4,0
SIN-00906,POL-00373,ASG-00376,Salud,Choque,2025-07-03,2025-07-04,2667.36,2402.39,2301.43,Cierre Sin Consecuencia,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Norte,P003,35,330,1,1,Quito,21999.6,0
SIN-00907,POL-00454,ASG-00045,Vehiculos,Robo,2025-04-03,2025-04-05,15543.98,13336.7,10031.34,Reserva,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Grua Rapida,P007,307,58,2,1,Ambato,49718.08,0
SIN-00908,POL-00587,ASG-00017,Hogar,Incendio,2025-02-08,2025-02-12,12296.3,13515.89,13442.24,Negativa,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,18,347,4,2,Loja,17140.52,0
SIN-00909,POL-00524,ASG-00155,Vida,Incendio,2027-01-27,2027-01-30,7191.52,7441.98,6034.27,Pago Total,Este,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller El Veloz,P001,309,56,3,1,Guayaquil,38859.25,0
SIN-00910,POL-00239,ASG-00028,Vehiculos,Dano parcial,2025-12-22,2025-12-25,11607.32,10294.43,9915.89,Cierre Sin Consecuencia,Este,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Clinica del Sur,P006,24,341,3,2,Loja,14138.93,0
SIN-00911,POL-00429,ASG-00156,Vida,Dano parcial,2025-06-05,2025-06-06,8218.64,7587.84,6059.32,Cierre Sin Consecuencia,Este,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Peritajes Express,P004,149,216,1,1,Manta,41976.43,0
SIN-00912,POL-00552,ASG-00342,Generales,Incendio,2025-06-20,2025-06-27,23742.4,21518.81,16513.13,Liquidado,Norte,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Norte,P003,29,336,7,2,Manta,35513.5,0
SIN-00913,POL-00091,ASG-00280,Salud,Incendio,2025-12-29,2026-01-03,29955.92,30929.63,28825.8,Reserva,Centro,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller El Veloz,P001,17,348,5,2,Cuenca,46957.89,0
SIN-00914,POL-00135,ASG-00016,Vida,Incendio,2026-01-18,2026-01-19,3932.09,3613.82,2880.19,Pago Parcial,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Clinica San Marcos,P002,44,321,1,1,Quito,12424.87,0
SIN-00915,POL-00112,ASG-00366,Hogar,Robo,2024-12-28,2025-01-09,36193.7,39742.23,0.0,Reserva,Sur,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica San Marcos,P002,10,355,12,3,Quito,40164.58,1
SIN-00916,POL-00034,ASG-00059,Hogar,Choque,2024-08-30,2024-08-31,5311.67,4430.34,4132.72,Pago Total,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica San Marcos,P002,2,363,1,0,Quito,25603.73,0
